X,Y
-0.22691804164900908,-0.6512284632102854
-0.6095565417505071,0.7482055289077116
-0.20372960021586217,0.2942668260081971
0.18885638274909344,0.83153632934335
-0.5034858086434075,0.7032708110983246
-0.33249310224689843,-0.00847735397369509
-0.6332504062208411,-0.31964044090571275
0.8594464332417207,-0.1334717950615012
0.2840161872431517,-0.023229938986464083
-0.5899510433509143,-0.39338790256611955
-0.7282379138050135,0.5174815220158904
0.4232667273097086,0.17249527695034028
-0.2427773896255676,-0.39796392003571923
-0.779675167401521,-0.05440822704065584
0.5781286198145801,0.5760508862650491
0.5857559650850086,0.313939670947013
-0.4298851085716575,-0.5992851705998508
0.45610394463162973,-0.5902760457574008
-0.20542145895310648,0.6102700480174428
-0.3642066452314294,0.3450569939338717
-0.16318029528635813,0.5191982472099275
0.08702341623376864,0.8361053814701171
0.5257131173672271,-0.509956339497186
0.13737641126899702,0.571207227323915
0.7739582866885046,0.44435092131291043
-0.1839385445098598,-0.47906652244250636
0.5076875827602125,-0.04183046414321967
0.711725890778131,0.47430850538434144
-0.17817418289533093,0.5080930182594396
0.37811794269100196,-0.22030440920289385
-0.3506164939416214,-0.48044313160275975
-0.6698735103420836,-0.6832726855308078
0.3093812040263444,-0.8957828316782195
-0.7350764040760926,0.6297954689883336
-0.33528191116769457,0.38399232430727404
0.18175041003411851,-0.27807037730876605
-0.5693488303492742,0.48327480929947475
-0.8753336004112959,-0.019553291659339278
0.9348324487642745,0.27746186125977745
-0.38131063187281056,-0.44001820369148636
-0.26567678879102297,0.2058269177941714
0.12703536187209918,0.26175858111189276
-0.4486812152822359,-0.07120227493594866
0.05840508562996627,0.8956954992306285
-0.30096496643985615,0.302101877907925
-0.1820024071226558,0.6979821033068292
-0.05487985067316825,0.08973485024020444
-0.5565111254420689,0.5296896639881612
0.6953225037152957,0.4542649429866499
-0.6961017529355873,0.07647123587759497
-0.03362895872802851,0.4386874841851389
-0.6127557702531528,0.15690102218982793
-0.10216848117825261,-0.2848946431421009
0.3164865700415356,0.1749732924712355
-0.371121877170584,0.6536945646600414
-0.3795911995656418,0.17685162396696308
-0.7689811952635432,0.6297452039564988
0.158866036279105,0.43012128998171617
-0.4994707539758114,0.5210353128991203
-0.7208721492749814,-0.5785596090961322
0.10501170458712084,0.5902792075905778
0.7068411550334466,0.09640756300059827
-0.5770987602984516,0.8044095001575582
0.1088951341228972,-0.1448270227245243
0.17299390189954678,-0.5979439476004345
0.917522909529646,0.022985295815128426
0.0366412460339296,-0.6809802070748845
0.2117619608388681,0.23762349495274626
0.002159452859954003,-0.2425435073510529
0.5359576643424815,0.33939655290619863
-0.665037932893366,0.7271102870791395
-0.5450567509518762,-0.5625997247249905
0.8994489147039624,-0.2885006324626096
0.6248242384357694,-0.2894193510052614
-0.08136039901680236,-0.3527764339380597
-0.780969946400278,-0.29587272995174674
-0.17610412349365756,-0.28244291407495226
-0.18187511967336456,0.5729643662016557
0.6694898795277109,-0.6411291510093926
0.1306923734491976,0.6402486595090544
-0.10224893588951334,0.3930157607374627
0.3189912977824585,0.1463031595760449
0.1523280313394788,0.13619654763070854
0.7996258106806535,-0.18823562076124922
-0.5665311478182211,0.645888643062853
-0.32725484060834575,0.8153281538393371
-0.8184125822736119,-0.5542929228219617
-0.5113477809214331,-0.43166613321819924
0.5339734668844525,-0.37235734517085683
0.26789640043959406,0.06534345296009625
0.5718005374296626,0.801567703499009
0.16344133294240115,0.31866631620373354
0.8487736117674536,-0.19963084942972187
-0.668315419657717,0.6477525155060706
0.07214508220574811,0.468544302975787
-0.27950968536822796,-0.6071155992528596
-0.12010881719981747,-0.4890337243741667
0.0180823671307635,0.29923150054827374
-0.1545058537163171,0.9642092511946785
-0.3133910984911559,0.9002894974585249
-0.8848834904546328,-0.26689545199292675
0.5845226222673292,0.2504696736161063
0.9565972558963265,-0.27359251704589593
0.767407871823129,-0.4151886399949023
0.24367640406618118,0.881443867277407
0.1409946761141767,0.6527642264717015
-0.6887231741021416,0.19613586707727237
0.29424644385272036,0.3782263330410567
-0.14339019684201104,-0.4908624738703218
-0.4349646768814581,0.5995838277005687
0.5491472647718674,-0.7289641673787279
0.5821557904557071,0.6672831433532127
-0.2654267166743818,0.5527318581743639
-0.4730878873213389,0.28756960051153935
-0.411092318726082,-0.8419955778325916
-0.045068995398011236,-0.9560741109228865
0.10826147199084746,-0.6427221871838891
0.1350354506620186,-0.3324325189952606
0.5633172246540437,-0.7644276321630694
0.6700372416930749,-0.257168030974539
-0.7222021563351706,-0.5299382364897145
0.41892895959300724,0.774506716921799
0.4950943863812076,0.4983832987226189
0.009983729710911327,-0.19818852475669968
0.3627617047564755,-0.0867946717300685
0.12083843796050076,-0.45323739229455184
0.08531313814904284,-0.6266886840166201
0.4024798395457938,-0.3924553176326038
0.9040560041137584,0.03568862657424976
0.7645139942185613,0.009878284793928716
0.8849457322180587,-0.35308572656993165
0.5577150887886801,-0.2764337237158281
0.061772370081689676,0.9598376988978605
-0.3571801219371704,-0.857098062753713
-0.5092868586394548,0.7108351909326247
-0.07012572433851227,-0.8300995723014164
0.2542033901442089,-0.7390489629597894
0.2898711242009806,0.9543854727653538
0.021330113226933234,0.17760496442622387
-0.479623724644487,0.5999930413025629
0.31662292337761877,-0.20355995301872287
-0.5770823190446344,0.041825245186163595
-0.5272349825366165,-0.154863776305465
-0.23583076418944615,0.13017523322856905
0.8457688114537627,0.23938266346786152
0.4831484531518686,0.8007595167676882
-0.025239201760371754,0.8472797624864541
0.05794132983809597,-0.9982622034146531
0.4404046032285551,0.8976163660889882
-0.536591905712928,0.1354278129375801
-0.19236316960122712,-0.9260666987020016
-0.6510578401367215,-0.6215181457132464
0.6778666749243956,0.15312043750350246
0.007653498541414727,-0.7515178844575214
0.43414195339090367,-0.3648869778128816
0.18283171022901845,-0.43134292003181596
-0.6639224429869466,0.15063888319997631
-0.740348517665917,-0.3411407645053377
0.10677050163418955,-0.023504231859508007
-0.4994540885144605,-0.8026704544998313
-0.6637965130191763,0.6179423477788861
0.5902805138162903,0.48268112505851457
-0.9707116978558388,-0.0690461971020051
-0.5549893109020243,0.19708597674282657
-0.3204038600998418,-0.6006601815025736
-0.4818817407203295,0.023850033517371028
-0.05815372272623076,0.9636722200630927
-0.32278790630119225,0.8065403091737595
-0.8356222592397009,0.1561545027755291
-0.3774577763281517,0.3603439873324257
0.35247950673018624,-0.535824464285247
0.23621818621407953,-0.4089744229565544
-0.7455407824319455,0.5420625119973428
0.44460241420635893,-0.09578018529412025
0.36418945174255213,-0.7253875200506865
-0.908329569203427,0.2590137794409224
-0.544302781782168,-0.3668580251340128
-0.22679596612242725,-0.29565152631795355
-0.31491670008161776,0.13618551091544284
-0.022718755745088748,0.3923202166378723
0.8032826444328842,-0.12029709283779177
0.3115446459760116,0.5150113694468748
0.42724830130572666,0.10974813141287343
-0.43690834498033526,0.3259132723712843
-0.37616873953315766,-0.9061297120209559
0.41067212740124215,0.3511540788968137
0.32848331020724775,0.03611305058851744
-0.5472060452935728,0.23760883396518895
0.18387049299553193,-0.3629411383556471
0.26114123270765877,-0.22014668981119168
0.37819257388788796,-0.6004124710847891
0.6652416104314542,-0.4387726849318987
0.21472729137857183,0.8227996813289054
-0.6420240614790549,0.27040132551093543
-0.38717503136694553,0.05285139296084673
-0.11901919989470366,0.13340082928724062
-0.4500914136605876,-0.4710515454690616
0.572510031495413,0.7601277425150155
-0.19136032616795595,0.8462390652222322
-0.2553532931193141,0.2524828689137415
-0.546166351462688,-0.5139447151451357
0.5983995758200205,-0.7100744713295599
0.7561957339589229,0.37443093550947926
0.1366350919885453,0.005168655527986843
-0.2879635745741249,0.8265647913385419
-0.6823258348646648,-0.6916419180315638
0.7039273679074876,0.43782474788787207
-0.2731170927922024,-0.5789478950311402
-0.6009567132354845,0.7914135021620674
-0.6941768855727568,0.5806636614623972
0.5184992330389548,0.6501926366987769
-0.04733609330247601,0.8680186447288933
-0.80088961313482,-0.43271126295887363
-0.8551146430253498,0.2117985075455111
0.1288808586052399,-0.3006567969222793
-0.19706793804150435,-0.27874538781329306
-0.5917622142047367,-0.17701782533601418
0.0074517615868616716,0.4919730341843944
-0.007396668332072531,-0.46036749769508134
-0.49272528241472746,-0.5582468988320668
-0.475407147297896,-0.24311599401948802
-0.6254226053841654,-0.3724581691457376
-0.194344095157849,0.06172694073784957
-0.07674536429991474,0.6766295780572016
0.05941741300344949,-0.7720794126321726
-0.4536450972022421,-0.4397852386229639
-0.8932570336427472,-0.15614638682749238
0.2957510492840003,0.9300155051481318
0.42602308766095454,0.4667389099705177
-0.7059753072317212,0.1561006691677509
0.7490788064608973,0.3937057492332736
0.8292807025310125,0.5584677901318904
0.7881966272171799,-0.3659847392164859
0.48444393718440537,0.5734585872896623
-0.017180342353594114,0.3424555325514811
-0.439154729324027,0.8724860518306581
0.30843993136096937,0.4029102779459781
0.3387585421634465,-0.21411588230382272
0.2533831846934165,-0.5029716367599797
-0.232687440630041,-0.10055251163420653
0.7243733922843167,-0.31930137281570037
-0.06986311984253835,-0.6519957144775341
0.2075168151712261,-0.8409997788861356
-0.4392589585899942,0.8354657382192019
-0.17922380696789442,0.49250238640532285
0.5334100482600752,-0.3353078513019989
0.11166457293305587,0.36961409697883263
0.41299342575686504,0.4170556492888311
0.2242180829879441,0.37738472040463766
-0.3220509367065172,0.44460672090450526
-0.4206200044641535,-0.09521990786294432
-0.6783294990019972,0.6919114240648603
-0.4526695836535364,0.7665774532273701
-0.15193563297617696,-0.3294974392404295
0.26767270177692026,-0.14690396508827397
-0.4676206525799922,0.24810016175311023
0.74166249985491,0.06440378787854995
-0.15336839785555512,-0.0032713017831111912
-0.336939036186376,0.7982326018004551
-0.307211751870365,-0.042488370776943674
0.7863501668851647,-0.5832079380852575
-0.11429418647805778,-0.17049455899540278
0.2119889277423037,0.4726812404740386
-0.3544959583631455,0.6474403433667757
0.3905387200942285,-0.012397961176219496
-0.27943235669704736,0.5782153639804599
-0.019811452392794804,0.822419684973928
-0.5493584452513522,-0.2590221667260526
-0.32264013521874335,-0.6854768232835837
-0.6500342326067139,0.17754027722718368
0.7260908329866338,-0.27477985438616437
-0.7228633952639874,0.19514799413804806
0.029265915873946113,-0.3800895967161786
-0.39319881211099283,-0.9139516241831835
0.6582682765394441,-0.5270778847371056
0.6803979593254035,-0.09409206669329118
0.13968285260429214,0.36086571942486634
0.6347969799552589,-0.12273930809569844
0.582216119469326,0.07339652058233037
0.6222990344115613,0.6994455434621278
0.387223865270369,0.6530472942530865
0.28609233482062013,0.8842681490273465
-0.27277915254486285,0.06380365405500332
0.37141637351845325,0.3928865227527818
0.3315260309606294,0.9165104530936408
0.049881779048495334,0.5027589852789713
-0.30302032236280585,0.5201760702194012
-0.18120502721816312,0.7708778601911555
-0.5330901581787983,-0.625496942013231
0.6437750162251317,-0.6971102190172906
-0.6245780750597192,-0.5286630112509245
0.4340291829513043,0.8176763520612251
-0.22818610892626157,-0.700359157391022
-0.623365470941599,0.34268865053773934
-0.4237735683520445,-0.30728238128766794
0.5763054753395414,0.5779454308490644
-0.1996979756321453,0.2662175392843049
0.16582586738667082,-0.3614516722082006
0.6583097324128859,0.05693677638341277
0.5632833158179948,0.36617813753732253
-0.0024775969563235467,-0.458338781101729
-0.6030000174272987,-0.769952994695049
-0.5950127657309194,-0.7670236516293629
-0.7597950539179421,0.048158325852119654
-0.6102420222016569,-0.10238610501761602
-0.7755090105822946,0.07794183930065612
0.6237330020128331,0.7508704778591209
-0.6752954010024748,-0.061913698474271195
0.6567411463628896,0.5090421485320786
-0.06802413957695896,0.7615099779511378
-0.09653891816536597,-0.11666519255440999
0.5634248343637875,0.3431044239862586
0.5237820513738654,-0.8389965631397021
0.8927788931880587,-0.0919171458414858
-0.19698511797803953,0.08578365919094266
-0.1819613715494759,-0.7718035684024274
0.1863675636146549,0.789183859543169
-0.2322950444659022,0.868099369785899
-0.7900736916462219,-0.001336922876813862
0.11025442876879299,-0.4444997691746404
0.002244726447389045,0.18375556794096015
0.8416150657305377,0.3844454976061682
0.7530974816554954,-0.23209974392501542
0.8083618776951573,-0.13976476452285613
-0.26130562237992483,-0.19135621179668338
0.43009557556587685,-0.3830503011394317
-0.42028137168506063,0.3008217572204608
0.8903616819231495,0.12701179338734314
-0.1324819777787698,0.866920648549266
0.610697694167978,-0.6820039228349972
0.6260474994378789,-0.2426097438750736
-0.8383245437689681,0.2342316500524988
-0.33489724423048717,-0.9283370978956091
-0.11536885657092788,-0.7942176512336967
-0.626175679489221,-0.14192072133367928
0.34876432242368915,-0.6948283844931937
-0.39100295582442945,0.1394539151866021
-0.35024543637393446,0.3874711820121759
-0.7028380180432787,-0.24459778970442692
-0.07696174447536319,0.6758502014567676
-0.6471608848463866,-0.6241082870185615
0.15319333998182327,-0.015379631469629063
-0.7735393573065406,0.11572566407270313
-0.2720978479146394,0.9449039985255272
0.5179743247332245,0.6042354514381847
-0.32147450881488604,-0.2600001000492038
0.06095231695807701,-0.42054811477319265
-0.362795555185075,-0.4911536849661713
-0.8813120762714972,-0.20429231865194675
0.33856762996464385,-0.32539926160023525
-0.2912138476766639,-0.30175374223223117
-0.5537562994531535,-0.061341095155291514
0.7065066955453763,-0.22635522772434258
0.7089064792818058,0.054398969600014
-0.7756421704426806,0.252677915066827
-0.019343857399636954,0.24248186692747353
-0.7447947401814332,0.3820775054559622
-0.22232715119797164,-0.06864116221359295
-0.05690036824740097,0.9631634134501461
0.23294398683290818,0.14665535263286444
-0.4404900831439229,0.3363651038313631
-0.5166512895358408,0.5125478071691354
-0.09972506346981969,-0.23451575985061668
-0.7384011359193099,-0.6570999111249256
0.2576182043892117,-0.01824466707970207
0.9978640790222166,0.026561924563932804
-0.03488851126580661,-0.9126630894470023
-0.5427924290180368,-0.41052519098188833
-0.24567971757295215,0.27106415853041277
0.1852765708598807,-0.32033183896305384
0.3263738325998471,0.1765146300128213
